"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 28 12:29:17 GMT 2025","Tue Oct 28 12:29:19 GMT 2025","1904","","Home do Site","","","","Visualiza lista de produtos apos login",""
"passed","Tue Oct 28 12:29:21 GMT 2025","Tue Oct 28 12:29:22 GMT 2025","1048","","Home do Site","","","","Remover produto do carrinho",""
"passed","Tue Oct 28 12:29:43 GMT 2025","Tue Oct 28 12:29:44 GMT 2025","793","","Login de usuario","","","","Login com dados invalidos (example #6)",""
"passed","Tue Oct 28 12:29:06 GMT 2025","Tue Oct 28 12:29:06 GMT 2025","335","","Validação da API do Trello","","","","Obter o nome da lista de uma acao",""
"passed","Tue Oct 28 12:29:20 GMT 2025","Tue Oct 28 12:29:21 GMT 2025","1114","","Home do Site","","","","Adicionar produto ao carrinho",""
"passed","Tue Oct 28 12:29:23 GMT 2025","Tue Oct 28 12:29:24 GMT 2025","1797","","Home do Site","","","","Finalizar compra com sucesso",""
"passed","Tue Oct 28 12:29:41 GMT 2025","Tue Oct 28 12:29:42 GMT 2025","601","","Login de usuario","","","","Login com dados invalidos (example #4)",""
"passed","Tue Oct 28 12:29:36 GMT 2025","Tue Oct 28 12:29:37 GMT 2025","1157","","Login de usuario","","","","Login com sucesso",""
"passed","Tue Oct 28 12:29:42 GMT 2025","Tue Oct 28 12:29:43 GMT 2025","496","","Login de usuario","","","","Login com dados invalidos (example #5)",""
"passed","Tue Oct 28 12:29:39 GMT 2025","Tue Oct 28 12:29:40 GMT 2025","729","","Login de usuario","","","","Login com dados invalidos (example #2)",""
"passed","Tue Oct 28 12:29:40 GMT 2025","Tue Oct 28 12:29:41 GMT 2025","584","","Login de usuario","","","","Login com dados invalidos (example #3)",""
"passed","Tue Oct 28 12:29:38 GMT 2025","Tue Oct 28 12:29:39 GMT 2025","839","","Login de usuario","","","","Login com dados invalidos (example #1)",""
"passed","Tue Oct 28 12:29:25 GMT 2025","Tue Oct 28 12:29:26 GMT 2025","1071","","Home do Site","","","","Adicionar produto ao carrinho e continuar comprando",""
"passed","Tue Oct 28 12:29:44 GMT 2025","Tue Oct 28 12:29:45 GMT 2025","822","","Login de usuario","","","","Steps de suporte a autenticacao",""
