"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 15 12:28:33 GMT 2025","Mon Sep 15 12:28:34 GMT 2025","703","","Login de usuario","","","","Login com dados invalidos (example #6)",""
"passed","Mon Sep 15 12:28:34 GMT 2025","Mon Sep 15 12:28:35 GMT 2025","748","","Login de usuario","","","","Steps de suporte a autenticacao",""
"passed","Mon Sep 15 12:28:15 GMT 2025","Mon Sep 15 12:28:16 GMT 2025","943","","Home do Site","","","","Adicionar produto ao carrinho",""
"passed","Mon Sep 15 12:28:29 GMT 2025","Mon Sep 15 12:28:30 GMT 2025","706","","Login de usuario","","","","Login com dados invalidos (example #1)",""
"passed","Mon Sep 15 12:28:16 GMT 2025","Mon Sep 15 12:28:17 GMT 2025","943","","Home do Site","","","","Remover produto do carrinho",""
"passed","Mon Sep 15 12:28:32 GMT 2025","Mon Sep 15 12:28:32 GMT 2025","533","","Login de usuario","","","","Login com dados invalidos (example #4)",""
"passed","Mon Sep 15 12:28:31 GMT 2025","Mon Sep 15 12:28:32 GMT 2025","512","","Login de usuario","","","","Login com dados invalidos (example #3)",""
"passed","Mon Sep 15 12:28:05 GMT 2025","Mon Sep 15 12:28:05 GMT 2025","212","","Validação da API do Trello","","","","Obter o nome da lista de uma acao",""
"passed","Mon Sep 15 12:28:30 GMT 2025","Mon Sep 15 12:28:31 GMT 2025","641","","Login de usuario","","","","Login com dados invalidos (example #2)",""
"passed","Mon Sep 15 12:28:28 GMT 2025","Mon Sep 15 12:28:29 GMT 2025","936","","Login de usuario","","","","Login com sucesso",""
"passed","Mon Sep 15 12:28:33 GMT 2025","Mon Sep 15 12:28:33 GMT 2025","464","","Login de usuario","","","","Login com dados invalidos (example #5)",""
"passed","Mon Sep 15 12:28:18 GMT 2025","Mon Sep 15 12:28:19 GMT 2025","1618","","Home do Site","","","","Finalizar compra com sucesso",""
"passed","Mon Sep 15 12:28:20 GMT 2025","Mon Sep 15 12:28:21 GMT 2025","931","","Home do Site","","","","Adicionar produto ao carrinho e continuar comprando",""
"passed","Mon Sep 15 12:28:13 GMT 2025","Mon Sep 15 12:28:14 GMT 2025","1523","","Home do Site","","","","Visualiza lista de produtos apos login",""
