"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 04 12:28:11 GMT 2025","Thu Sep 04 12:28:11 GMT 2025","274","","Validação da API do Trello","","","","Obter o nome da lista de uma acao",""
"passed","Thu Sep 04 12:28:39 GMT 2025","Thu Sep 04 12:28:39 GMT 2025","447","","Login de usuario","","","","Login com dados invalidos (example #5)",""
"passed","Thu Sep 04 12:28:25 GMT 2025","Thu Sep 04 12:28:26 GMT 2025","949","","Home do Site","","","","Adicionar produto ao carrinho e continuar comprando",""
"passed","Thu Sep 04 12:28:41 GMT 2025","Thu Sep 04 12:28:41 GMT 2025","744","","Login de usuario","","","","Steps de suporte a autenticacao",""
"passed","Thu Sep 04 12:28:38 GMT 2025","Thu Sep 04 12:28:39 GMT 2025","539","","Login de usuario","","","","Login com dados invalidos (example #4)",""
"passed","Thu Sep 04 12:28:36 GMT 2025","Thu Sep 04 12:28:37 GMT 2025","645","","Login de usuario","","","","Login com dados invalidos (example #2)",""
"passed","Thu Sep 04 12:28:40 GMT 2025","Thu Sep 04 12:28:40 GMT 2025","712","","Login de usuario","","","","Login com dados invalidos (example #6)",""
"passed","Thu Sep 04 12:28:18 GMT 2025","Thu Sep 04 12:28:20 GMT 2025","1671","","Home do Site","","","","Visualiza lista de produtos apos login",""
"passed","Thu Sep 04 12:28:23 GMT 2025","Thu Sep 04 12:28:25 GMT 2025","1629","","Home do Site","","","","Finalizar compra com sucesso",""
"passed","Thu Sep 04 12:28:35 GMT 2025","Thu Sep 04 12:28:36 GMT 2025","771","","Login de usuario","","","","Login com dados invalidos (example #1)",""
"passed","Thu Sep 04 12:28:22 GMT 2025","Thu Sep 04 12:28:23 GMT 2025","1007","","Home do Site","","","","Remover produto do carrinho",""
"passed","Thu Sep 04 12:28:34 GMT 2025","Thu Sep 04 12:28:35 GMT 2025","963","","Login de usuario","","","","Login com sucesso",""
"passed","Thu Sep 04 12:28:37 GMT 2025","Thu Sep 04 12:28:38 GMT 2025","514","","Login de usuario","","","","Login com dados invalidos (example #3)",""
"passed","Thu Sep 04 12:28:21 GMT 2025","Thu Sep 04 12:28:22 GMT 2025","978","","Home do Site","","","","Adicionar produto ao carrinho",""
