"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 25 12:29:26 GMT 2025","Mon Aug 25 12:29:27 GMT 2025","708","","Login de usuario","","","","Login com dados invalidos (example #6)",""
"passed","Mon Aug 25 12:29:20 GMT 2025","Mon Aug 25 12:29:21 GMT 2025","972","","Login de usuario","","","","Login com sucesso",""
"passed","Mon Aug 25 12:29:25 GMT 2025","Mon Aug 25 12:29:25 GMT 2025","567","","Login de usuario","","","","Login com dados invalidos (example #4)",""
"passed","Mon Aug 25 12:29:22 GMT 2025","Mon Aug 25 12:29:23 GMT 2025","777","","Login de usuario","","","","Login com dados invalidos (example #1)",""
"passed","Mon Aug 25 12:29:06 GMT 2025","Mon Aug 25 12:29:08 GMT 2025","1415","","Funcionalidade Home","","","","Visualiza lista de produtos apos login",""
"passed","Mon Aug 25 12:29:27 GMT 2025","Mon Aug 25 12:29:28 GMT 2025","738","","Login de usuario","","","","Steps de suporte a autenticacao",""
"passed","Mon Aug 25 12:29:11 GMT 2025","Mon Aug 25 12:29:13 GMT 2025","1646","","Funcionalidade Home","","","","Finalizar compra com sucesso",""
"passed","Mon Aug 25 12:29:09 GMT 2025","Mon Aug 25 12:29:10 GMT 2025","981","","Funcionalidade Home","","","","Adicionar produto ao carrinho",""
"passed","Mon Aug 25 12:29:24 GMT 2025","Mon Aug 25 12:29:24 GMT 2025","520","","Login de usuario","","","","Login com dados invalidos (example #3)",""
"passed","Mon Aug 25 12:29:25 GMT 2025","Mon Aug 25 12:29:26 GMT 2025","444","","Login de usuario","","","","Login com dados invalidos (example #5)",""
"passed","Mon Aug 25 12:28:59 GMT 2025","Mon Aug 25 12:29:00 GMT 2025","361","","Validação da API do Trello","","","","Obter o nome da lista de uma acao",""
"passed","Mon Aug 25 12:29:23 GMT 2025","Mon Aug 25 12:29:24 GMT 2025","649","","Login de usuario","","","","Login com dados invalidos (example #2)",""
"passed","Mon Aug 25 12:29:10 GMT 2025","Mon Aug 25 12:29:11 GMT 2025","951","","Funcionalidade Home","","","","Remover produto do carrinho",""
